annee,region,culture,saison,temperature_C,precipitations_mm,humidite_pct,rayonnement_MJm2,etp_mmd,co2_ppm,usage_terres_pct,stress_ecologique_idx,type_sol,ph_sol,matiere_organique_pct,N_kgha,P_kgha,K_kgha,irrigation,pratique_agricole,altitude_m,superficie_ha,rendement_tha,production_t
2002,Extrême-Nord,niébé,saison_sèche,32.24,566.22,46.52,19.37,3.73,390.77,82.33,40.23,halomorphe,5.91,4.95,10.04,35.09,45.58,goutte-à-goutte,traditionnelle,362.2,2.66,0.62,1.65
2018,Sud,palmier_à_huile,petite_saison_sèche,23.8,1687.82,81.75,22.28,3.65,420.73,34.97,25.5,ferrallitique,5.77,2.23,106.17,16.34,180.25,non_irriguée,améliorée,617.9,2.41,9.34,22.51
2001,Ouest,tomate,grande_saison_pluies,19.87,1878.08,59.94,21.4,3.68,390.37,67.92,66.71,ferrallitique_rouge,6.2,2.3,86.55,43.41,169.12,non_irriguée,biologique,1662.3,4.15,2.11,8.76
2004,Adamaoua,soja,saison_sèche,21.81,1358.73,72.71,15.4,5.23,385.92,49.9,49.49,ferrallitique_lessivé,6.22,2.4,21.85,41.0,103.77,gravitaire,intégrée,848.6,0.65,0.91,0.59
2023,Sud-Ouest,poivre,petite_saison_pluies,27.48,3054.47,90.53,17.57,3.6,439.47,78.01,37.63,ferrallitique,5.7,3.56,58.06,39.78,66.92,gravitaire,traditionnelle,76.0,0.72,0.89,0.64
2012,Littoral,maïs,grande_saison_pluies,21.43,2469.82,79.94,21.27,3.9,402.9,52.67,27.18,sableux_côtier,5.93,3.55,101.07,50.62,82.2,goutte-à-goutte,conventionnelle,107.2,5.43,1.32,7.17
2022,Centre,tomate,saison_sèche,25.6,1625.79,79.73,22.41,3.9,427.57,56.2,35.73,ferrallitique,6.25,3.21,109.97,37.29,249.57,aspersion,améliorée,594.3,3.19,2.02,6.44
2011,Est,palmier_à_huile,saison_sèche,27.64,1412.52,74.58,20.32,2.94,402.89,62.61,29.16,alluvial,5.27,3.91,95.93,37.5,179.58,gravitaire,biologique,699.7,4.21,18.47,77.76
2002,Littoral,cacaotier,petite_saison_pluies,25.29,2562.81,90.3,16.67,4.33,389.71,54.42,53.53,ferrallitique,5.6,2.51,108.62,39.58,183.36,non_irriguée,améliorée,133.4,2.1,0.51,1.07
2004,Sud-Ouest,palmier_à_huile,grande_saison_pluies,28.57,3200.07,92.05,26.48,4.06,390.27,34.76,28.65,ferrallitique,5.98,3.37,124.48,27.48,163.53,non_irriguée,traditionnelle,182.9,4.19,9.64,40.39
2022,Est,riz,saison_sèche,25.99,1441.27,82.45,19.02,4.39,426.53,64.82,30.68,ferrallitique,4.95,3.09,64.94,64.3,121.43,gravitaire,améliorée,750.0,4.42,1.29,5.7
2012,Est,cacaotier,grande_saison_pluies,25.21,1553.54,81.17,22.98,4.83,411.49,38.41,38.71,ferrallitique,6.19,1.64,84.01,54.55,137.92,pluviale,biologique,742.4,1.24,0.47,0.58
2015,Ouest,tomate,petite_saison_sèche,19.24,1520.33,73.64,14.54,4.73,416.8,35.67,33.66,limoneux,6.39,1.41,102.4,69.04,174.49,pluviale,intégrée,1990.1,1.44,4.61,6.64
2002,Nord-Ouest,café_arabica,petite_saison_sèche,20.53,1624.85,71.85,20.12,4.58,384.95,71.66,31.54,ferrallitique_rouge,5.88,2.85,94.99,31.14,108.94,pluviale,intégrée,2240.9,4.21,0.92,3.87
2017,Centre,bananier,grande_saison_pluies,26.81,1416.95,77.05,16.18,5.57,419.44,67.87,41.63,ferrallitique,6.02,1.89,230.66,67.59,388.38,pluviale,intégrée,391.0,2.5,12.61,31.52
2020,Sud,palmier_à_huile,grande_saison_pluies,29.11,1846.13,88.26,21.88,3.6,422.64,35.17,32.1,hydromorphe,4.71,2.76,108.69,49.77,179.76,goutte-à-goutte,traditionnelle,353.6,4.43,13.54,59.98
2005,Centre,ananas,petite_saison_sèche,21.47,1685.11,73.9,17.45,4.2,397.63,61.31,57.21,alluvial,6.02,2.91,70.79,16.92,156.59,pluviale,améliorée,496.0,3.48,13.5,46.98
2015,Centre,cacaotier,saison_sèche,20.73,1664.16,74.25,17.8,4.37,411.72,48.47,6.64,ferrallitique,6.05,2.39,89.5,43.31,82.14,pluviale,traditionnelle,637.0,2.91,0.48,1.4
2010,Sud-Ouest,ananas,petite_saison_pluies,25.87,3415.85,90.09,19.57,4.63,408.35,54.65,39.19,alluvial,5.06,2.15,93.73,54.66,209.01,goutte-à-goutte,intégrée,123.3,2.33,6.29,14.66
2004,Est,maïs,grande_saison_pluies,23.17,1884.54,78.74,17.95,4.1,389.57,54.13,41.6,alluvial,4.94,2.36,118.38,53.13,94.22,non_irriguée,traditionnelle,542.5,2.53,1.8,4.55
2004,Littoral,ananas,grande_saison_pluies,26.86,2408.98,75.92,17.46,4.06,389.14,57.46,46.04,alluvial,5.96,4.03,74.6,35.04,221.07,goutte-à-goutte,conventionnelle,89.2,3.51,11.09,38.93
2005,Nord,mil,saison_sèche,37.48,1056.48,53.9,10.46,7.34,392.83,70.65,56.53,sableux,4.48,2.43,35.61,20.94,20.67,aspersion,améliorée,458.9,5.38,0.6,3.23
2015,Littoral,macabo,petite_saison_sèche,28.3,2145.54,87.49,22.63,6.75,414.87,47.4,29.92,sableux_côtier,5.63,2.84,47.87,17.27,88.39,aspersion,améliorée,33.6,0.1,7.82,0.78
2013,Sud-Ouest,bananier,grande_saison_pluies,23.37,2476.14,90.96,23.18,3.9,413.92,55.48,36.14,alluvial,5.97,1.97,100.56,45.71,323.26,non_irriguée,conventionnelle,138.6,3.32,16.35,54.28
2004,Sud-Ouest,cacaotier,grande_saison_pluies,25.96,3298.13,74.24,21.68,4.12,389.43,84.65,33.36,volcanique,5.81,4.11,91.47,29.12,103.61,goutte-à-goutte,améliorée,137.1,2.13,0.21,0.45
2021,Nord,oignon,petite_saison_sèche,30.96,521.14,67.17,24.28,5.23,434.72,77.68,46.6,sableux,5.98,3.07,76.91,40.15,111.55,goutte-à-goutte,intégrée,538.0,3.35,6.22,20.84
2001,Centre,bananier,petite_saison_pluies,27.75,1963.67,93.01,13.39,5.39,382.69,25.88,25.29,alluvial,6.93,0.91,181.38,68.39,318.28,goutte-à-goutte,biologique,707.5,5.01,15.52,77.76
2010,Ouest,tomate,petite_saison_sèche,21.47,1897.44,68.95,10.41,2.98,402.92,61.33,39.95,andosolique,5.77,2.03,136.89,48.44,175.47,goutte-à-goutte,traditionnelle,1502.2,1.37,3.56,4.88
2013,Est,palmier_à_huile,petite_saison_sèche,24.42,1540.48,76.79,23.86,2.99,410.74,74.75,58.76,hydromorphe,6.11,2.11,123.6,25.21,231.65,goutte-à-goutte,intégrée,506.4,0.1,13.2,1.32
2018,Sud-Ouest,cacaotier,saison_sèche,26.09,3301.81,91.24,14.85,7.37,414.3,37.42,34.99,volcanique,5.6,6.04,89.52,31.93,72.4,gravitaire,biologique,232.2,0.1,0.42,0.04
2005,Extrême-Nord,niébé,grande_saison_pluies,35.25,332.8,47.39,23.76,6.9,391.98,58.84,58.27,vertisol,6.48,2.51,11.97,11.77,60.48,goutte-à-goutte,conventionnelle,362.8,2.36,0.45,1.06
2012,Sud-Ouest,ananas,petite_saison_pluies,23.86,3200.49,84.73,22.06,7.13,405.84,20.81,18.7,alluvial,5.79,4.5,84.32,56.76,217.09,goutte-à-goutte,conventionnelle,135.9,2.58,13.5,34.83
2013,Sud-Ouest,cacaotier,saison_sèche,26.59,3171.9,94.16,14.36,5.47,414.02,74.15,29.08,volcanique,5.57,4.1,89.17,23.17,83.02,pluviale,améliorée,126.9,1.44,0.37,0.53
2004,Extrême-Nord,sorgho,petite_saison_sèche,40.25,640.88,29.38,13.45,6.39,384.13,32.61,49.11,halomorphe,5.4,3.18,59.6,37.75,68.81,goutte-à-goutte,intégrée,394.4,2.72,0.86,2.34
2019,Sud-Ouest,bananier,petite_saison_sèche,24.09,3021.76,82.0,19.08,4.61,430.0,22.15,40.2,ferrallitique,6.52,1.86,214.34,48.92,343.0,non_irriguée,améliorée,167.4,2.67,15.01,40.08
2002,Ouest,haricot,grande_saison_pluies,19.6,1620.76,78.19,24.0,4.69,384.95,50.4,16.0,ferrallitique_rouge,5.98,2.84,8.81,60.94,74.84,gravitaire,améliorée,1925.2,0.1,0.29,0.03
2015,Adamaoua,soja,saison_sèche,22.36,1171.46,45.27,18.3,3.31,419.52,67.61,23.87,brun_eutrophe,6.13,4.41,29.22,53.86,66.5,aspersion,conventionnelle,1150.1,5.54,1.26,6.98
2000,Sud,manioc,petite_saison_sèche,26.91,1703.84,75.32,18.02,4.65,384.02,58.28,37.55,sableux_forestier,6.46,2.47,56.96,8.85,106.63,gravitaire,biologique,462.2,2.46,6.05,14.88
2006,Extrême-Nord,coton,petite_saison_pluies,32.01,426.13,28.55,23.35,5.23,394.57,38.83,19.78,halomorphe,6.41,3.0,69.58,34.64,62.98,non_irriguée,traditionnelle,411.5,0.97,0.36,0.35
2013,Sud,café_robusta,grande_saison_pluies,29.93,2128.59,84.49,16.44,4.32,407.42,31.43,50.34,ferrallitique,5.51,1.05,92.53,18.03,78.85,goutte-à-goutte,traditionnelle,573.8,1.38,0.69,0.95
2013,Littoral,macabo,petite_saison_sèche,26.15,2997.33,79.38,15.33,4.34,415.28,51.66,43.85,ferrallitique,5.9,2.51,42.3,37.18,59.55,goutte-à-goutte,traditionnelle,185.3,0.1,3.57,0.36
2001,Sud,ananas,petite_saison_pluies,25.23,1481.67,70.48,16.11,6.24,384.74,51.57,51.33,sableux_forestier,5.94,3.03,69.3,23.35,215.64,goutte-à-goutte,améliorée,618.3,2.47,21.47,53.03
2018,Sud,ananas,petite_saison_sèche,26.83,1929.01,89.72,11.74,4.96,417.3,73.54,10.14,hydromorphe,5.58,3.48,101.94,23.79,199.4,non_irriguée,améliorée,751.7,0.1,30.54,3.05
2019,Ouest,pomme_de_terre,petite_saison_pluies,20.75,1193.32,70.1,15.43,1.84,420.58,100,37.27,andosolique,5.23,2.38,113.51,50.71,166.08,aspersion,biologique,1070.3,0.1,7.8,0.78
2006,Nord,tomate,saison_sèche,44.82,1038.58,52.64,21.87,7.14,398.05,70.36,43.42,sableux,6.01,4.28,101.37,55.99,156.92,gravitaire,conventionnelle,298.5,4.05,3.06,12.39
2005,Adamaoua,riz,saison_sèche,21.76,1389.37,77.81,24.34,4.67,392.62,42.48,41.65,brun_eutrophe,6.28,4.15,70.41,55.32,109.65,gravitaire,intégrée,1119.5,2.09,1.47,3.07
2023,Est,cacaotier,petite_saison_sèche,25.64,1756.46,99.43,23.21,4.02,424.0,55.37,38.9,ferrallitique,5.69,2.02,70.2,32.7,105.07,goutte-à-goutte,intégrée,715.8,3.96,0.88,3.48
2012,Nord,tomate,petite_saison_pluies,36.01,677.38,51.21,13.3,5.36,410.54,58.28,53.69,vertisol,6.73,0.3,88.17,46.56,169.68,aspersion,intégrée,563.5,3.14,10.27,32.25
2021,Littoral,cacaotier,grande_saison_pluies,27.0,2069.79,88.9,13.52,4.12,429.68,68.36,42.97,sableux_côtier,6.3,3.4,135.87,47.67,134.18,gravitaire,intégrée,21.6,2.33,0.48,1.12
2009,Littoral,cacaotier,saison_sèche,28.57,2266.23,93.27,18.15,3.04,398.12,70.37,41.39,sableux_côtier,5.78,3.26,103.87,35.67,120.15,aspersion,conventionnelle,93.6,1.87,0.71,1.33
2011,Adamaoua,haricot,petite_saison_sèche,18.6,1105.1,71.77,21.99,3.61,401.83,42.11,54.47,ferrallitique_lessivé,5.62,3.64,31.87,44.51,63.24,gravitaire,traditionnelle,1006.2,2.23,0.8,1.78
2024,Sud,café_robusta,saison_sèche,25.35,1357.46,77.92,18.13,5.51,430.04,82.73,20.93,hydromorphe,5.75,2.66,74.79,28.27,139.83,aspersion,intégrée,520.1,3.2,0.29,0.93
2000,Est,bananier,petite_saison_pluies,23.58,1817.91,62.59,21.52,2.63,381.49,56.91,48.16,alluvial,5.85,2.96,173.25,48.15,378.35,aspersion,conventionnelle,844.5,0.1,15.58,1.56
2004,Adamaoua,maïs,grande_saison_pluies,18.65,1388.45,66.93,17.77,6.32,390.61,46.97,46.35,brun_eutrophe,6.1,5.85,117.6,61.88,102.45,goutte-à-goutte,améliorée,1519.4,3.25,0.9,2.93
2023,Centre,cacaotier,petite_saison_pluies,28.48,1746.86,85.73,22.34,3.01,429.9,70.0,31.77,hydromorphe,5.55,5.86,42.37,22.41,100.74,aspersion,conventionnelle,732.8,4.96,0.57,2.83
2004,Nord-Ouest,café_arabica,saison_sèche,21.3,1552.03,76.25,17.8,4.5,388.9,62.22,67.54,limon-argileux,5.85,4.37,56.73,26.66,103.5,goutte-à-goutte,améliorée,1939.7,3.83,1.14,4.37
2001,Extrême-Nord,mil,grande_saison_pluies,31.06,378.53,20,16.97,2.94,378.81,36.5,38.11,halomorphe,6.05,0.85,29.48,5,19.9,non_irriguée,biologique,399.7,2.99,0.79,2.36
2020,Est,cacaotier,grande_saison_pluies,26.47,1224.91,87.25,17.8,4.89,428.63,50.68,21.4,hydromorphe,5.33,3.55,91.52,52.37,132.3,aspersion,conventionnelle,665.2,4.88,0.35,1.71
2012,Extrême-Nord,coton,saison_sèche,42.82,697.86,24.56,20.62,6.16,408.53,45.52,50.59,sableux,6.87,4.16,65.28,35.58,52.73,goutte-à-goutte,conventionnelle,386.7,0.14,0.5,0.07
2016,Extrême-Nord,niébé,saison_sèche,39.68,645.61,45.64,14.93,6.17,418.33,77.98,39.09,vertisol,6.74,1.41,19.41,32.54,57.68,non_irriguée,biologique,344.4,2.01,0.33,0.66
2022,Centre,tomate,saison_sèche,23.41,1519.28,77.89,18.57,3.47,432.44,61.94,71.59,hydromorphe,6.32,1.44,112.75,73.42,180.0,gravitaire,conventionnelle,754.3,4.27,5.24,22.37
2010,Sud-Ouest,cacaotier,grande_saison_pluies,25.71,2830.26,88.02,28.2,3.9,395.73,25.04,34.59,ferrallitique,6.11,2.68,83.93,44.51,142.17,goutte-à-goutte,traditionnelle,382.4,0.94,0.41,0.39
2003,Nord,mil,petite_saison_sèche,37.4,657.45,49.67,26.59,3.78,390.61,73.39,31.54,sableux,6.68,3.96,37.17,17.56,36.28,pluviale,biologique,307.2,4.11,0.69,2.84
2018,Littoral,maïs,grande_saison_pluies,25.05,2509.23,93.44,15.79,4.1,422.93,31.55,56.52,alluvial,5.83,2.59,100.95,40.2,80.39,gravitaire,biologique,0,3.72,0.71,2.64
2017,Extrême-Nord,mil,petite_saison_sèche,33.67,471.87,29.66,14.16,6.39,416.6,62.11,53.19,halomorphe,5.15,1.1,52.01,20.41,51.35,pluviale,biologique,312.9,0.57,0.71,0.4
2003,Nord-Ouest,café_arabica,saison_sèche,28.76,1245.39,69.83,12.62,3.88,382.14,88.28,45.42,limon-argileux,6.79,3.37,107.94,8.84,106.77,gravitaire,intégrée,2648.6,4.13,0.66,2.73
2020,Centre,ananas,petite_saison_sèche,26.11,1569.53,74.08,19.74,4.39,424.96,43.5,54.45,hydromorphe,5.32,2.73,97.66,30.37,204.18,pluviale,améliorée,338.3,2.58,24.18,62.38
2018,Est,manioc,saison_sèche,25.54,1423.17,89.09,21.1,5.7,418.89,66.99,54.19,ferrallitique,6.48,2.2,48.4,31.95,87.21,pluviale,biologique,573.5,2.79,11.45,31.95
2005,Ouest,maïs,saison_sèche,24.17,1579.55,81.45,10.98,3.81,393.11,41.75,49.03,andosolique,5.29,0.94,144.21,47.78,75.06,goutte-à-goutte,biologique,1645.6,2.29,0.26,0.6
2001,Littoral,ananas,grande_saison_pluies,24.19,2561.99,82.73,20.68,3.42,380.89,25.24,68.84,ferrallitique,5.49,1.44,80.19,29.81,233.93,aspersion,conventionnelle,0,3.41,10.55,35.98
2001,Est,palmier_à_huile,saison_sèche,27.08,1348.0,81.61,14.97,5.76,388.56,56.75,34.71,hydromorphe,5.68,2.5,88.85,41.29,177.4,pluviale,biologique,611.0,1.21,9.08,10.99
2006,Extrême-Nord,niébé,petite_saison_pluies,39.15,495.56,45.02,23.77,5.28,396.65,62.62,20.76,sableux,6.34,4.53,15.12,24.99,63.85,aspersion,traditionnelle,258.5,2.1,0.63,1.32
2001,Centre,ananas,petite_saison_sèche,22.69,1565.37,78.13,19.74,3.41,381.55,74.27,49.44,hydromorphe,5.57,2.36,100.37,38.66,226.19,aspersion,intégrée,417.8,2.24,22.5,50.4
2006,Nord,oignon,petite_saison_pluies,33.13,973.44,48.6,15.99,5.46,400.31,50.11,9.32,vertisol,6.09,2.35,43.59,20.49,168.48,gravitaire,traditionnelle,401.0,3.15,3.35,10.55
2014,Sud,bananier,saison_sèche,25.43,1902.08,83.81,20.65,6.36,412.29,62.54,13.59,sableux_forestier,6.71,1.83,220.94,79.25,264.73,non_irriguée,biologique,690.8,1.52,11.81,17.95
2012,Nord,sorgho,grande_saison_pluies,27.48,1183.67,40.83,9.26,4.18,407.83,86.98,27.67,brun_subaride,5.5,3.73,54.79,39.48,45.19,aspersion,biologique,374.1,5.42,1.71,9.27
2000,Nord-Ouest,café_arabica,saison_sèche,17.56,1807.46,66.91,18.63,3.55,378.53,47.51,40.12,ferrallitique_rouge,6.19,0.9,91.46,45.11,37.94,non_irriguée,traditionnelle,1090.6,3.18,0.53,1.69
2017,Centre,ananas,grande_saison_pluies,26.8,1414.47,65.44,15.45,3.73,419.34,41.2,57.51,hydromorphe,5.6,1.85,103.99,17.94,211.18,gravitaire,traditionnelle,949.2,4.23,31.94,135.11
2008,Nord-Ouest,café_arabica,petite_saison_pluies,14.21,1887.52,67.83,16.16,2.37,403.42,68.68,22.71,limon-argileux,5.97,4.18,75.44,33.95,123.13,goutte-à-goutte,améliorée,1879.1,2.16,0.11,0.24
2005,Centre,ananas,saison_sèche,26.04,1674.2,64.12,19.3,6.35,385.8,61.21,28.92,hydromorphe,5.64,2.89,93.75,17.93,254.22,gravitaire,traditionnelle,828.0,6.35,25.16,159.77
2010,Ouest,oignon,petite_saison_pluies,17.84,1833.78,78.31,26.43,3.93,399.4,53.81,41.05,andosolique,6.69,2.38,71.19,51.94,129.03,aspersion,traditionnelle,1946.0,0.39,2.62,1.02
2003,Centre,cacaotier,grande_saison_pluies,21.7,1654.16,77.12,18.3,5.18,385.62,57.6,47.85,hydromorphe,6.09,3.57,60.87,49.77,105.66,goutte-à-goutte,traditionnelle,743.8,0.45,0.27,0.12
2005,Nord-Ouest,maïs,grande_saison_pluies,20.2,1515.95,74.99,18.62,4.51,391.23,63.43,63.45,ferrallitique_rouge,5.51,3.16,69.98,44.78,34.83,pluviale,conventionnelle,1127.5,2.27,1.47,3.34
2007,Sud-Ouest,ananas,petite_saison_sèche,25.82,2588.76,80.55,22.18,4.68,394.54,62.59,35.78,ferrallitique,6.09,4.61,54.38,26.72,204.14,gravitaire,traditionnelle,0,4.75,15.19,72.15
2018,Littoral,ananas,petite_saison_pluies,29.82,2145.53,86.39,16.4,3.77,418.59,47.36,47.3,alluvial,5.38,0.7,48.52,9.39,259.75,pluviale,améliorée,82.1,4.23,25.44,107.61
2003,Littoral,cacaotier,grande_saison_pluies,30.2,2360.01,91.38,14.91,4.75,388.59,59.24,32.56,alluvial,5.73,3.19,62.94,34.3,105.42,non_irriguée,améliorée,0,1.51,0.42,0.63
2001,Centre,palmier_à_huile,petite_saison_pluies,27.02,1608.61,74.02,22.94,2.98,383.43,76.42,37.4,ferrallitique,5.75,3.71,92.74,37.59,159.36,gravitaire,conventionnelle,684.7,2.04,16.36,33.37
2016,Centre,ananas,grande_saison_pluies,23.12,1409.49,69.34,17.86,3.41,414.59,32.05,19.47,alluvial,6.39,3.06,78.45,16.0,238.18,non_irriguée,intégrée,1013.6,5.59,15.76,88.1
2013,Nord,arachide,petite_saison_pluies,33.04,888.54,38.34,15.09,3.44,400.18,46.81,39.33,sableux,6.35,1.03,9.67,24.81,83.6,aspersion,biologique,446.2,6.7,0.86,5.76
2013,Sud,cacao,petite_saison_pluies,25.92,1543.28,84.29,16.58,6.15,410.55,77.61,42.03,sableux_forestier,6.15,4.14,84.46,24.32,144.01,pluviale,intégrée,569.9,1.53,0.55,0.84
2016,Adamaoua,maïs,grande_saison_pluies,20.53,1072.39,63.46,19.38,4.83,420.36,66.92,49.83,limoneux,7.08,2.61,140.17,50.62,84.57,aspersion,traditionnelle,853.3,0.1,1.98,0.2
2003,Adamaoua,riz,petite_saison_pluies,20.23,1673.53,49.11,16.33,3.05,386.57,64.04,48.61,limoneux,6.36,0.6,123.61,57.16,109.61,aspersion,conventionnelle,1196.7,1.62,1.88,3.05
2012,Adamaoua,soja,grande_saison_pluies,20.95,1354.95,55.58,18.76,3.86,403.84,68.27,50.18,limoneux,6.52,4.61,13.87,42.25,94.51,aspersion,intégrée,1230.0,3.14,1.06,3.33
2018,Extrême-Nord,coton,saison_sèche,34.3,822.16,26.85,14.82,3.87,422.89,94.3,27.44,sableux,5.48,3.32,79.17,24.01,60.75,pluviale,améliorée,271.6,1.15,1.45,1.67
2023,Extrême-Nord,arachide,saison_sèche,25.43,585.89,33.1,15.95,4.5,429.33,28.33,52.41,halomorphe,5.78,3.64,12.56,37.09,81.16,goutte-à-goutte,traditionnelle,372.8,2.27,0.44,1.0
2000,Sud-Ouest,palmier_à_huile,grande_saison_pluies,24.25,3093.22,92.44,20.8,5.95,378.13,51.73,32.96,alluvial,5.25,3.62,109.44,29.2,238.19,aspersion,intégrée,323.3,4.96,11.82,58.63
2019,Extrême-Nord,sorgho,petite_saison_pluies,33.4,543.7,39.07,18.29,4.46,421.49,38.91,41.56,halomorphe,6.11,3.0,90.13,39.22,57.33,pluviale,traditionnelle,106.1,4.95,0.99,4.9
2021,Ouest,café_arabica,petite_saison_pluies,17.91,1694.93,68.94,18.83,5.27,433.33,33.43,58.46,andosolique,5.94,2.72,78.88,31.66,93.6,non_irriguée,traditionnelle,1672.5,3.69,1.49,5.5
2020,Sud-Ouest,palmier_à_huile,saison_sèche,31.2,3123.31,85.41,17.29,4.61,429.03,23.83,45.13,alluvial,5.27,3.71,71.95,50.95,172.81,non_irriguée,biologique,147.2,0.96,14.99,14.39
2013,Sud,café_robusta,saison_sèche,24.42,1570.54,73.21,16.51,6.4,403.32,59.4,15.44,hydromorphe,5.93,2.44,73.77,29.32,112.47,goutte-à-goutte,conventionnelle,663.4,2.93,0.81,2.37
2007,Adamaoua,maïs,petite_saison_pluies,19.43,1577.76,71.55,18.77,3.78,391.14,34.01,31.08,ferrallitique_lessivé,6.06,2.78,79.04,43.09,82.64,non_irriguée,conventionnelle,1270.6,1.71,1.37,2.34
2010,Nord,tomate,grande_saison_pluies,26.57,1059.36,53.48,20.67,3.35,404.14,81.37,37.32,sableux,6.92,2.66,117.28,50.33,198.52,goutte-à-goutte,conventionnelle,371.9,3.3,5.26,17.36
2001,Adamaoua,riz,saison_sèche,20.82,1283.18,74.1,23.02,3.02,384.26,55.71,22.07,brun_eutrophe,6.14,3.17,47.29,44.56,69.88,goutte-à-goutte,conventionnelle,1331.7,3.43,1.04,3.57
2010,Est,maïs,petite_saison_sèche,28.25,1633.05,76.11,21.79,2.17,399.59,57.75,33.57,ferrallitique,5.34,4.13,93.73,51.11,52.9,goutte-à-goutte,intégrée,654.8,4.47,1.4,6.26
2016,Sud,cacao,petite_saison_pluies,27.52,1684.0,83.94,15.99,4.91,414.59,55.36,50.89,ferrallitique,5.66,2.25,75.79,42.43,136.94,gravitaire,intégrée,560.0,0.39,0.77,0.3
2008,Centre,manioc,saison_sèche,28.28,1577.71,81.65,18.91,4.47,396.95,58.2,33.04,hydromorphe,5.23,1.06,51.18,29.5,118.79,pluviale,intégrée,482.9,1.95,8.71,16.98
2021,Nord-Ouest,café_arabica,saison_sèche,23.19,1882.5,80.4,23.12,4.73,425.96,48.78,36.27,ferrallitique_rouge,5.72,4.04,56.58,13.12,103.61,non_irriguée,biologique,1609.4,0.59,0.66,0.39
2008,Sud,café_robusta,saison_sèche,25.15,1312.03,87.55,20.92,3.07,400.78,62.24,53.04,sableux_forestier,6.27,4.38,76.53,30.47,123.28,goutte-à-goutte,intégrée,254.2,0.48,0.34,0.16
2001,Ouest,haricot,petite_saison_pluies,24.11,1897.42,73.56,19.65,4.21,374.68,69.53,21.17,limoneux,5.67,3.7,22.81,22.19,48.03,pluviale,améliorée,1688.2,2.07,0.49,1.01
2009,Sud,cacao,petite_saison_sèche,24.32,1911.83,86.42,17.49,3.59,398.78,29.33,29.15,ferrallitique,5.92,3.93,80.02,41.05,136.01,non_irriguée,conventionnelle,742.8,3.36,0.39,1.31
2009,Nord,oignon,grande_saison_pluies,31.6,1020.67,43.85,22.48,3.63,398.56,42.33,34.33,sableux,6.0,1.56,104.28,64.47,108.88,goutte-à-goutte,conventionnelle,445.9,0.23,2.58,0.59
2024,Est,maïs,grande_saison_pluies,21.83,1573.94,87.85,13.93,5.6,442.78,37.65,36.05,ferrallitique,6.21,2.57,103.29,51.5,106.24,aspersion,biologique,521.8,3.04,1.99,6.05
2014,Ouest,pomme_de_terre,saison_sèche,12.63,1529.69,74.57,22.07,2.22,409.54,38.8,47.71,andosolique,5.59,1.85,127.53,60.86,215.64,aspersion,intégrée,1771.6,2.22,7.7,17.09
2015,Ouest,oignon,petite_saison_pluies,17.75,1798.11,80.03,24.41,5.96,415.28,100,39.69,andosolique,6.31,3.05,68.3,38.53,130.55,gravitaire,traditionnelle,1108.5,1.78,1.85,3.29
2004,Nord,oignon,petite_saison_pluies,26.65,534.07,21.51,16.37,4.35,383.43,59.35,36.96,sableux,6.09,2.63,91.28,58.81,166.22,pluviale,intégrée,403.6,0.61,8.04,4.9
2018,Est,riz,petite_saison_pluies,24.38,1631.97,86.0,22.3,4.3,428.51,54.26,11.53,ferrallitique,6.11,3.49,101.69,59.96,103.57,aspersion,intégrée,788.9,1.05,1.77,1.86
2007,Sud,palmier_à_huile,petite_saison_sèche,26.47,1704.32,80.52,14.88,4.82,405.73,53.83,5.22,hydromorphe,6.09,2.77,104.41,22.66,223.45,pluviale,améliorée,553.8,2.49,16.98,42.28
2006,Ouest,maïs,grande_saison_pluies,13.95,1654.91,64.02,22.22,5.34,394.22,43.78,55.69,limoneux,5.58,2.42,94.1,51.81,85.21,non_irriguée,traditionnelle,1553.4,3.76,1.28,4.81
2016,Nord-Ouest,café_arabica,saison_sèche,24.73,1595.06,91.43,14.4,3.98,412.29,56.4,24.4,ferrallitique_rouge,6.21,5.01,73.64,26.83,33.78,pluviale,traditionnelle,1558.7,1.0,0.34,0.34
2009,Centre,ananas,petite_saison_sèche,19.92,1538.8,80.81,22.48,4.09,401.46,75.82,43.46,hydromorphe,5.08,4.48,85.14,27.49,269.44,goutte-à-goutte,conventionnelle,793.8,7.1,20.39,144.77
2000,Sud-Ouest,cacaotier,petite_saison_pluies,25.15,2904.11,93.38,21.59,4.39,379.65,46.29,40.74,volcanique,6.14,2.22,71.28,41.71,145.02,aspersion,intégrée,82.1,1.24,0.49,0.61
2003,Extrême-Nord,niébé,saison_sèche,31.02,696.48,20,22.33,4.34,388.82,41.92,31.43,sableux,5.88,4.67,17.21,36.83,50.41,non_irriguée,améliorée,264.8,4.29,0.86,3.69
2000,Centre,cacaotier,petite_saison_sèche,20.78,1715.63,71.62,16.83,3.89,379.05,34.12,39.68,ferrallitique,5.82,2.9,72.47,36.89,118.79,gravitaire,conventionnelle,467.1,0.31,0.38,0.12
2016,Adamaoua,pomme_de_terre,petite_saison_sèche,20.76,1340.94,51.89,17.96,2.26,414.76,53.58,23.85,ferrallitique_lessivé,5.59,3.8,149.17,45.55,229.89,gravitaire,améliorée,1648.3,4.0,3.15,12.6
