annee,region,culture,saison,temperature_C,precipitations_mm,humidite_pct,rayonnement_MJm2,etp_mmd,usage_terres_pct,stress_ecologique_idx,type_sol,ph_sol,matiere_organique_pct,N_kgha,P_kgha,K_kgha,irrigation,pratique_agricole,altitude_m,superficie_ha,rendement_tha,NK_ratio,NP_ratio,NPK_total,indice_aridite,bilan_hydrique,temp_x_humidite,region_encoded,culture_encoded,saison_encoded,type_sol_encoded,irrigation_encoded,pratique_agricole_encoded
2007,Nord,sorgho,grande_saison_pluies,26.22,996.17,43.22,23.84,6.64,43.76,28.27,sableux,6.23,4.15,61.44,30.72,58.04,aspersion,traditionnelle,373.9,4.22,1.26,1.040650406504065,1.9369482976040353,150.2,2.430478253457284,-1427.4299999999998,11.332284,5,21,0,11,0,4
2016,Sud-Ouest,palmier_à_huile,saison_sèche,22.76,3001.74,95.31,16.5,3.02,43.45,41.65,alluvial,4.37,1.18,103.5,22.92,161.84,gravitaire,intégrée,129.7,0.1,11.2,0.635593220338983,4.326923076923077,288.26,0.3670980504472582,1899.4399999999998,21.692556000000003,9,15,3,0,2,3
2000,Nord,mil,petite_saison_sèche,25.42,788.61,45.94,16.61,3.65,81.57,37.58,vertisol,6.38,1.29,34.0,16.39,43.56,gravitaire,biologique,372.5,1.0,0.81,0.763016157989228,1.9551466359976997,93.95,1.6872253390914502,-543.64,11.677948,5,12,2,14,2,1
2016,Sud,palmier_à_huile,saison_sèche,24.0,1793.45,95.64,18.79,5.01,65.48,37.67,sableux_forestier,5.89,0.91,101.62,38.78,132.43,goutte-à-goutte,traditionnelle,568.4,4.98,15.11,0.7615978415648654,2.5545500251382607,272.83000000000004,1.0190587645239488,-35.19999999999982,22.9536,8,15,3,13,1,4
2022,Littoral,macabo,saison_sèche,23.94,2649.55,79.35,20.6,2.78,41.83,37.5,ferrallitique,5.41,0.48,60.91,22.22,62.44,non_irriguée,conventionnelle,0.0,1.17,4.61,0.9601197982345523,2.623169681309216,145.57,0.38282620588179805,1634.8500000000004,18.996389999999998,4,9,3,4,3,2
2007,Centre,cacaotier,saison_sèche,20.0,1506.71,81.13,18.56,5.45,55.85,20.6,alluvial,6.14,3.46,53.02,43.97,140.42,aspersion,traditionnelle,612.4,4.71,0.2,0.3749116108046953,1.1790082277073606,237.41,1.319385027624676,-482.53999999999996,16.226,1,4,3,0,0,4
2023,Nord-Ouest,maïs,petite_saison_pluies,17.12,1846.63,67.79,21.61,3.06,35.46,54.38,andosolique,5.65,4.14,112.64,53.2,86.4,gravitaire,conventionnelle,1407.4,0.1,0.65,1.288787185354691,2.0782287822878227,252.24,0.6045041485578823,729.73,11.605648,6,11,1,1,2,2
2020,Littoral,cacaotier,grande_saison_pluies,25.42,2444.24,82.18,19.98,3.73,44.62,42.09,alluvial,6.51,3.2,58.78,26.83,93.63,non_irriguée,biologique,140.5,2.28,0.4,0.6211560815808941,2.1121092346388792,179.24,0.5567756130277601,1082.7899999999997,20.890156,4,4,0,0,3,1
2015,Adamaoua,soja,petite_saison_sèche,22.75,1422.86,54.13,24.68,4.1,35.65,45.47,ferrallitique_lessivé,6.6,2.61,19.88,60.82,108.79,pluviale,intégrée,871.7,1.43,0.96,0.18107295746424992,0.3215787770947913,189.49,1.0510162515977695,-73.63999999999987,12.314575,0,20,2,5,4,3
2001,Est,maïs,petite_saison_sèche,28.44,913.27,84.79,17.97,6.26,50.79,16.84,hydromorphe,6.51,3.1,83.42,58.3,93.62,non_irriguée,améliorée,775.8,2.44,1.32,0.8816317903191714,1.4067453625632378,235.34,2.499152329180658,-1371.63,24.114276000000004,2,11,2,8,3,0
2009,Ouest,maïs,saison_sèche,16.32,1932.78,84.49,17.48,4.6,47.09,23.89,limoneux,6.42,3.61,112.31,63.54,67.29,gravitaire,améliorée,2095.0,0.1,1.1,1.6446038951530237,1.7401611403780604,243.14,0.8682476807082501,253.7800000000002,13.788768,7,11,3,10,2,0
2008,Centre,bananier,petite_saison_pluies,26.64,1348.02,73.24,17.54,4.95,50.44,70.2,alluvial,6.06,4.23,189.29,71.9,202.33,gravitaire,intégrée,657.3,1.45,12.34,0.9309496876997982,2.5965706447187924,463.52,1.339305569969311,-458.73,19.511136,1,2,1,0,2,3
2010,Nord,tomate,petite_saison_sèche,32.68,1067.65,32.64,14.25,5.13,23.98,51.12,brun_subaride,6.21,1.89,162.9,65.86,243.39,pluviale,biologique,392.1,5.41,11.04,0.6665575514546422,2.436434340412803,472.15,1.7521639451644597,-804.8,10.666751999999999,5,23,2,3,4,1
2015,Ouest,oignon,saison_sèche,18.62,1725.44,59.21,16.08,4.11,37.17,52.17,limoneux,6.07,1.82,88.96,38.64,154.92,aspersion,traditionnelle,1743.1,0.1,2.3,0.5705489994869164,2.2441977800201816,282.52,0.8689268089247237,225.28999999999996,11.024902000000003,7,14,3,10,0,4
2006,Ouest,café_arabica,petite_saison_pluies,16.9,1438.32,65.74,22.58,4.43,100.0,64.44,andosolique,6.27,1.73,90.69,38.62,99.88,aspersion,conventionnelle,1659.8,2.4,0.42,0.8989888977002379,2.28899545683998,229.19,1.1234124447655838,-178.62999999999988,11.110059999999999,7,5,1,1,0,2
2018,Sud,café_robusta,grande_saison_pluies,26.36,1575.25,92.41,23.13,4.46,67.16,25.26,sableux_forestier,6.06,4.35,79.58,18.03,117.32,pluviale,intégrée,483.5,1.08,0.56,0.6725828262339418,4.181818181818182,214.93,1.0327676447264076,-52.65000000000009,24.359276,8,6,0,13,4,3
2011,Nord-Ouest,pomme_de_terre,petite_saison_sèche,21.6,1230.36,73.23,17.02,3.97,43.52,48.24,andosolique,5.64,2.36,165.38,54.45,210.8,aspersion,conventionnelle,1847.4,0.1,11.54,0.7808309726156751,2.9825067628494137,430.63,1.1767882666320169,-218.69000000000028,15.817680000000003,6,18,2,1,0,2
2019,Littoral,maïs,petite_saison_sèche,29.71,2886.02,79.19,18.71,5.17,63.08,22.29,sableux_côtier,6.3,0.84,117.61,43.31,62.14,goutte-à-goutte,améliorée,127.3,1.07,0.48,1.8626860943934114,2.654254118709095,223.06,0.6536324653102507,998.97,23.527349,4,11,2,12,1,0
2015,Est,palmier_à_huile,petite_saison_pluies,17.15,1757.7,82.71,17.66,4.54,71.4,51.04,ferrallitique,5.02,2.2,113.51,56.0,112.57,aspersion,intégrée,498.8,1.83,7.12,0.9994716914678173,1.99140350877193,282.08,0.942230056291579,100.60000000000014,14.184764999999997,2,15,1,4,0,3
2010,Ouest,maïs,saison_sèche,20.8,1760.83,78.26,21.23,4.26,76.28,7.95,andosolique,6.97,2.23,103.16,60.94,68.59,non_irriguée,conventionnelle,1536.9,1.91,1.1,1.4823968961057623,1.665482725217953,232.69,0.8825482594801995,205.93000000000006,16.278080000000003,7,11,3,1,3,2
2020,Extrême-Nord,mil,saison_sèche,26.47,685.26,21.43,17.96,5.41,43.18,54.27,sableux,4.95,3.34,42.96,18.97,41.88,non_irriguée,traditionnelle,307.3,1.5,0.06,1.001865671641791,2.151226840260391,103.81,2.877407979482995,-1289.39,5.672521,3,12,3,11,3,4
2004,Ouest,café_arabica,grande_saison_pluies,20.07,1424.98,84.83,19.03,3.33,26.59,51.24,ferrallitique_rouge,5.77,3.98,79.01,26.68,90.67,non_irriguée,intégrée,1728.7,3.0,0.41,0.8618959310570525,2.8544075144508674,196.36,0.8523611831862999,209.52999999999997,17.025381,7,5,0,6,3,3
2016,Sud,cacao,saison_sèche,24.34,1668.7,90.89,17.6,3.23,87.55,20.81,sableux_forestier,6.47,3.26,69.62,35.52,123.62,gravitaire,biologique,578.2,5.0,0.7,0.5586583212967421,1.906352683461117,228.76000000000002,0.706084925435707,489.75,22.122626,8,3,3,13,2,1
2008,Adamaoua,patate_douce,grande_saison_pluies,25.64,1460.21,72.5,21.34,4.45,43.69,15.02,ferrallitique_lessivé,6.74,3.42,45.99,35.28,119.41,aspersion,améliorée,1231.8,2.7,3.88,0.38194502117764306,1.267640573318633,200.68,1.1115787600687101,-164.03999999999996,18.589000000000002,0,16,0,5,0,0
2012,Littoral,cacaotier,petite_saison_sèche,24.24,2611.51,74.27,15.69,4.89,52.62,45.01,sableux_côtier,6.27,2.92,121.86,44.1,149.78,goutte-à-goutte,intégrée,0.0,0.63,0.55,0.8081973736569836,2.7019955654101993,315.74,0.6831935571538481,826.6600000000003,18.003048,4,4,2,12,1,3
2023,Littoral,bananier,petite_saison_pluies,28.17,2499.55,82.49,14.82,3.48,47.62,50.01,sableux_côtier,5.4,3.16,188.26,64.63,249.46,non_irriguée,intégrée,215.6,4.17,15.14,0.7516569512097739,2.8685052567423437,502.35,0.5079682469856631,1229.3500000000001,23.237433,4,2,1,12,3,3
2022,Littoral,maïs,saison_sèche,24.36,2095.73,80.88,18.78,4.17,45.41,22.92,alluvial,6.17,3.0,78.91,58.82,91.88,aspersion,conventionnelle,7.9,4.1,0.93,0.8495908699397071,1.3191240387830157,229.60999999999999,0.7259160693079223,573.6800000000001,19.702368,4,11,3,0,0,2
2001,Centre,ananas,petite_saison_sèche,25.64,1846.32,79.27,20.12,3.22,74.64,64.13,hydromorphe,5.29,1.24,96.71,29.16,180.83,goutte-à-goutte,améliorée,699.8,0.1,26.12,0.5318704284221525,3.2065649867374004,306.7,0.6362189550267415,671.0199999999998,20.324828,1,0,2,8,1,0
2001,Sud-Ouest,palmier_à_huile,petite_saison_pluies,27.1,2643.54,86.72,13.51,3.49,52.36,37.93,alluvial,4.14,2.3,97.87,32.1,189.66,goutte-à-goutte,biologique,249.1,2.31,16.63,0.5133221441309137,2.956797583081571,319.63,0.4816905775673653,1369.6899999999998,23.50112,9,15,1,0,1,1
2023,Extrême-Nord,coton,petite_saison_pluies,24.85,219.41,21.51,11.35,3.95,56.15,67.84,sableux,6.59,3.08,49.05,46.27,46.75,goutte-à-goutte,traditionnelle,264.1,3.18,0.24,1.0272251308900524,1.0376560186164585,142.07,6.541218637992832,-1222.34,5.345235,3,7,1,11,1,4
2011,Est,cacaotier,petite_saison_sèche,22.79,1174.72,76.11,16.4,4.46,32.36,52.65,hydromorphe,6.09,1.05,91.13,31.58,133.32,gravitaire,améliorée,767.4,0.58,0.38,0.6784544371649791,2.7971147943523635,256.03,1.3845983737624605,-453.18000000000006,17.345468999999998,2,4,2,8,2,0
2024,Adamaoua,pomme_de_terre,petite_saison_sèche,22.49,1480.55,78.13,15.74,5.22,68.79,15.79,limoneux,6.37,3.45,148.54,72.9,238.33,non_irriguée,améliorée,998.1,0.9,7.91,0.6206493126645217,2.010013531799729,459.77,1.286018021666498,-424.75,17.571437,0,18,2,10,3,0
2023,Nord,mil,grande_saison_pluies,24.25,1062.01,52.55,15.23,4.31,34.22,35.78,sableux,5.86,2.61,35.25,18.02,29.23,goutte-à-goutte,traditionnelle,250.7,3.01,0.54,1.1660602050942772,1.8533123028391167,82.5,1.4799014120281087,-511.1399999999999,12.743374999999999,5,12,0,11,1,4
2009,Extrême-Nord,niébé,grande_saison_pluies,31.17,463.73,20.0,21.38,5.35,69.48,30.94,sableux,6.26,0.33,12.21,25.82,51.03,gravitaire,améliorée,362.3,1.36,0.98,0.23467230443974632,0.45525727069351235,89.06,4.201902179760291,-1489.0199999999998,6.234000000000001,3,13,0,11,2,0
2008,Sud-Ouest,bananier,saison_sèche,23.53,3299.57,86.65,12.75,3.21,64.58,43.69,ferrallitique,6.06,1.76,237.06,92.83,371.81,aspersion,améliorée,200.4,4.09,13.6,0.6358735012472841,2.5264840669295534,701.7,0.35498413910324583,2127.92,20.388745,9,2,3,4,0,0
2001,Sud,bananier,petite_saison_pluies,23.56,1877.89,88.74,19.13,3.99,78.65,38.23,ferrallitique,5.91,2.64,175.75,66.26,390.3,pluviale,traditionnelle,471.6,0.75,16.19,0.4491438793764375,2.6129943502824857,632.31,0.7751119011756942,421.53999999999996,20.907144,8,2,1,4,4,4
2000,Sud-Ouest,palmier_à_huile,petite_saison_sèche,25.38,3566.2,94.14,21.42,3.46,70.22,60.77,volcanique,5.3,4.5,96.66,58.35,107.65,non_irriguée,traditionnelle,167.2,0.1,13.22,0.8896456511734928,1.628643639427127,262.65999999999997,0.354031172908724,2303.2999999999997,23.892732000000002,9,15,2,15,3,4
2011,Extrême-Nord,mil,grande_saison_pluies,42.12,586.97,32.14,21.22,6.7,40.42,30.5,vertisol,5.52,4.61,34.49,17.33,43.9,non_irriguée,biologique,253.8,1.32,0.37,0.76815144766147,1.8816148390616478,95.72,4.159225810840689,-1858.53,13.537367999999999,3,12,0,14,3,1
2003,Ouest,oignon,petite_saison_sèche,19.93,1600.64,78.24,23.27,3.36,52.23,45.33,andosolique,6.13,2.79,84.53,23.05,154.51,gravitaire,conventionnelle,1030.1,2.22,4.46,0.5435663301395409,3.514760914760915,262.09,0.7657151419794709,374.24000000000024,15.593231999999999,7,14,2,1,2,2
2020,Extrême-Nord,coton,grande_saison_pluies,31.99,643.72,35.11,15.88,5.84,32.28,35.42,halomorphe,6.73,2.36,64.49,16.65,85.14,non_irriguée,conventionnelle,319.6,0.15,0.53,0.7486649640120733,3.6538243626062323,166.27999999999997,3.3062414691649087,-1487.8799999999999,11.231689,3,7,0,7,3,2
2000,Adamaoua,maïs,petite_saison_sèche,26.18,1409.72,59.42,17.03,4.03,63.33,46.3,limoneux,5.61,0.3,97.72,64.78,69.49,gravitaire,traditionnelle,655.8,3.42,1.79,1.3862959285004965,1.485557920340529,231.99,1.042694510604514,-61.23000000000002,15.556156000000001,0,11,2,10,2,4
2021,Sud-Ouest,ananas,petite_saison_sèche,24.32,2434.54,79.03,18.7,4.13,40.93,21.11,alluvial,4.74,2.99,79.13,35.32,256.62,gravitaire,intégrée,225.7,4.57,17.8,0.30715782936107444,2.1786894273127753,371.07,0.6189387158494626,927.0899999999999,19.220096,9,0,2,0,2,3
2018,Sud,café_robusta,petite_saison_sèche,24.92,1966.41,80.26,18.8,3.4,37.3,67.03,ferrallitique,6.65,2.87,98.87,24.22,110.38,pluviale,conventionnelle,587.2,3.09,0.8,0.8876818100197523,3.9203013481364,233.47,0.6307785362481638,725.4100000000001,20.000792000000004,8,6,2,4,4,2
2018,Adamaoua,haricot,saison_sèche,27.38,1447.11,62.96,18.05,4.61,55.76,29.26,brun_eutrophe,6.65,4.86,26.8,39.33,61.41,aspersion,biologique,1247.3,4.54,0.63,0.4294183624419164,0.6645177287379123,127.53999999999999,1.161962834315073,-235.5400000000002,17.238447999999998,0,8,3,2,0,1
2001,Nord,arachide,petite_saison_sèche,35.54,742.72,48.14,23.9,4.64,79.55,39.89,sableux,5.96,2.83,18.24,25.21,64.57,pluviale,améliorée,450.9,0.78,2.05,0.2781759951197194,0.6959175887066005,108.02,2.2772010971871133,-950.8799999999999,17.108956,5,1,2,11,4,0
2017,Littoral,cacaotier,petite_saison_sèche,24.65,3208.62,79.31,15.22,4.05,73.48,57.25,ferrallitique,6.14,2.77,48.64,28.99,94.82,pluviale,améliorée,196.4,2.77,0.4,0.5076184512627844,1.6218739579859955,172.45,0.46056854082414744,1730.37,19.549915,4,4,2,4,4,0
2023,Ouest,pomme_de_terre,petite_saison_pluies,18.56,1564.88,83.74,14.07,3.06,69.68,55.81,andosolique,5.81,3.87,120.94,56.88,176.26,goutte-à-goutte,traditionnelle,1701.1,3.43,8.82,0.6822746248448607,2.0894955079474773,354.08,0.7132730477431221,447.98,15.542143999999999,7,18,1,1,1,4
2023,Extrême-Nord,oignon,grande_saison_pluies,24.0,804.52,40.04,27.08,5.81,62.08,27.06,sableux,6.37,3.34,69.27,71.22,117.27,goutte-à-goutte,améliorée,370.8,0.84,4.41,0.5856937515853555,0.9591525893104402,257.76,2.6326472340848146,-1316.1299999999997,9.6096,3,14,0,11,1,0
2021,Centre,tomate,grande_saison_pluies,19.13,1074.36,89.56,21.33,5.5,53.8,53.09,hydromorphe,6.54,1.5,118.08,82.5,159.34,pluviale,traditionnelle,499.8,0.38,5.73,0.7364350754646376,1.4141317365269461,359.91999999999996,1.8668166939443538,-933.1400000000001,17.132828,1,23,0,8,4,4
2014,Nord,mil,petite_saison_sèche,29.93,986.21,39.64,20.04,5.55,31.9,65.36,sableux,5.79,5.2,39.82,26.3,51.91,non_irriguée,biologique,396.9,5.45,0.52,0.7525987525987526,1.4586080586080585,118.03,2.051995016257939,-1039.54,11.864251999999999,5,12,2,11,3,1
2020,Sud-Ouest,palmier_à_huile,petite_saison_pluies,25.91,3100.36,83.18,18.83,6.05,56.63,26.6,volcanique,6.03,3.74,88.32,47.5,185.02,gravitaire,améliorée,342.7,4.95,11.87,0.4747876572411568,1.8210309278350514,320.84000000000003,0.7120263368328733,892.1100000000001,21.551938,9,15,1,15,2,0
2001,Nord-Ouest,tomate,grande_saison_pluies,18.92,1795.52,60.28,15.99,3.63,86.21,14.62,limon-argileux,6.19,1.83,124.3,29.42,136.47,goutte-à-goutte,traditionnelle,1837.7,2.57,8.07,0.9041972794064159,4.086127547666009,290.19,0.7375091844232182,470.56999999999994,11.404976000000001,6,23,0,9,1,4
2023,Nord-Ouest,tomate,petite_saison_pluies,17.68,1645.58,73.08,14.78,4.55,52.16,38.3,andosolique,5.63,3.69,103.56,43.61,170.13,aspersion,biologique,2113.6,4.22,1.67,0.6051539765090866,2.321452589105582,317.3,1.0086057160903206,-15.170000000000073,12.920544,6,23,1,1,0,1
2001,Sud,bananier,petite_saison_pluies,27.37,1460.51,84.21,20.22,5.59,68.94,66.48,sableux_forestier,5.73,2.95,172.07,51.48,217.22,non_irriguée,traditionnelle,685.5,0.56,22.23,0.7885161763358078,3.2787728658536586,440.77,1.3960561337247093,-579.8399999999999,23.048277,8,2,1,13,3,4
2011,Sud,palmier_à_huile,saison_sèche,27.2,1921.64,79.75,20.18,5.95,52.81,22.98,sableux_forestier,6.05,2.67,115.62,58.36,209.21,pluviale,biologique,452.2,3.45,13.28,0.5500214071642643,1.9477762803234502,383.19000000000005,1.129566637540049,-250.1099999999999,21.691999999999997,8,15,3,13,4,1
2009,Ouest,tomate,grande_saison_pluies,22.34,2106.2,77.05,18.33,3.64,54.78,3.97,limoneux,5.88,2.4,142.72,56.5,152.65,aspersion,intégrée,1076.4,4.41,3.0,0.9288643019850309,2.482086956521739,351.87,0.6305049354593775,777.5999999999997,17.21297,7,23,0,10,0,3
2017,Extrême-Nord,oignon,petite_saison_pluies,32.84,759.71,20.0,18.61,4.09,44.26,45.4,sableux,5.5,2.56,110.85,44.63,107.02,aspersion,améliorée,240.0,4.63,4.62,1.0261988520644325,2.429322813938198,262.5,1.9624429808994226,-733.1399999999999,6.5680000000000005,3,14,1,11,0,0
2010,Est,bananier,petite_saison_sèche,24.96,1616.72,87.63,17.13,4.08,64.81,24.88,ferrallitique,5.7,1.69,192.43,73.57,287.58,goutte-à-goutte,conventionnelle,505.6,2.99,22.43,0.6668168272229539,2.580528362612311,553.5799999999999,0.9205548549810845,127.51999999999998,21.872448,2,2,2,4,1,2
2023,Est,riz,petite_saison_pluies,23.96,1271.03,82.56,10.53,2.91,55.15,55.33,alluvial,5.22,2.34,90.18,50.32,97.66,aspersion,biologique,620.8,5.32,1.87,0.9140482465031422,1.7572096648480127,238.16,0.8350038914176553,208.87999999999988,19.781376,2,19,1,0,0,1
2024,Littoral,cacaotier,grande_saison_pluies,24.51,2012.71,90.53,16.27,4.63,65.64,19.74,ferrallitique,6.17,2.18,67.33,48.79,118.74,pluviale,biologique,0.0,3.01,0.49,0.5623016535827626,1.352279574211689,234.86,0.8392221322831986,322.76,22.188903,4,4,0,4,4,1
2010,Est,bananier,petite_saison_sèche,24.46,1291.28,83.2,13.81,4.89,85.36,44.29,alluvial,5.96,2.15,187.51,75.26,281.04,pluviale,intégrée,602.1,2.64,20.83,0.6648347752091901,2.4588250721216887,543.81,1.381163524932677,-493.56999999999994,20.350720000000003,2,2,2,0,4,3
2005,Ouest,haricot,saison_sèche,20.3,1649.8,80.24,11.01,3.48,57.93,53.89,limoneux,6.15,3.42,10.3,50.85,47.38,gravitaire,améliorée,1688.2,0.1,0.7,0.21289789169078133,0.1986499517839923,108.53,0.7694451175187789,379.5999999999999,16.288719999999998,7,8,3,10,2,0
2010,Est,riz,petite_saison_sèche,21.33,1491.83,75.42,22.77,3.59,36.63,47.95,ferrallitique,6.49,2.88,112.57,53.92,85.13,goutte-à-goutte,intégrée,901.6,0.43,2.04,1.3069778242192036,2.0497086671522213,251.62,0.8777623707990863,181.48000000000002,16.087086,2,19,2,4,1,3
2021,Est,manioc,grande_saison_pluies,23.18,1296.48,65.26,15.6,3.72,23.82,33.69,hydromorphe,5.49,4.79,70.01,32.66,109.35,non_irriguée,intégrée,444.4,6.22,5.78,0.6344358858178524,2.0799168152109333,212.01999999999998,1.0464901193081975,-61.320000000000164,15.127268,2,10,0,8,3,3
2006,Littoral,ananas,petite_saison_sèche,26.28,3001.04,85.02,14.53,5.23,23.34,29.19,sableux_côtier,5.66,3.08,55.96,37.34,228.58,gravitaire,traditionnelle,0.0,4.63,20.68,0.24374945552748498,1.4595722483046425,321.88,0.6358842653662177,1092.09,22.343256,4,0,2,12,2,4
2021,Centre,maïs,grande_saison_pluies,21.48,1813.68,77.03,16.65,4.86,63.84,58.97,ferrallitique,6.43,2.33,112.76,46.92,109.84,non_irriguée,intégrée,690.4,2.77,1.77,1.017322266329845,2.3530884808013357,269.52,0.9775277183856107,39.77999999999997,16.546044000000002,1,11,0,4,3,3
2003,Est,bananier,petite_saison_sèche,29.95,1745.44,67.44,15.63,5.47,63.21,51.47,ferrallitique,5.88,1.62,191.84,68.03,372.84,goutte-à-goutte,conventionnelle,855.0,2.4,15.66,0.5131607104643698,2.779081558742576,632.71,1.1432113327683744,-251.1099999999999,20.19828,2,2,2,4,1,2
2012,Extrême-Nord,oignon,petite_saison_sèche,38.21,713.41,40.88,20.33,4.14,29.43,24.82,sableux,6.91,4.02,57.96,78.37,123.69,goutte-à-goutte,traditionnelle,318.6,3.8,3.54,0.4648327853075628,0.7302507244550838,260.02,2.1151719600789463,-797.6899999999999,15.620248000000002,3,14,2,11,1,4
2022,Centre,manioc,petite_saison_sèche,26.41,1438.47,93.14,13.0,3.13,49.89,28.24,alluvial,5.74,5.43,42.81,27.98,89.29,pluviale,traditionnelle,820.5,6.48,4.17,0.47413888581238234,1.4772256728778468,160.08,0.7936601665890919,296.02,24.598274,1,10,2,0,4,4
2003,Littoral,maïs,saison_sèche,23.17,2407.34,85.08,20.46,4.72,36.09,46.73,sableux_côtier,6.41,5.77,130.67,53.12,76.16,pluviale,conventionnelle,2.5,2.94,1.33,1.6934940383618455,2.414449371766445,259.95,0.7153475007681639,684.5400000000002,19.713036000000002,4,11,3,12,4,2
2002,Nord-Ouest,café_arabica,petite_saison_pluies,20.24,1376.14,73.19,17.22,2.73,47.6,35.36,limon-argileux,6.17,4.07,69.33,43.49,108.35,pluviale,traditionnelle,1315.1,2.01,1.15,0.6340192043895748,1.5583277140930545,221.17,0.7235647791800398,379.69000000000005,14.813655999999998,6,5,1,9,4,4
2003,Nord,arachide,petite_saison_pluies,31.53,1056.09,44.22,18.95,5.57,55.64,19.79,sableux,5.8,3.03,11.02,28.21,55.65,aspersion,traditionnelle,472.4,2.17,1.15,0.19452780229479258,0.3772680588839438,94.88,1.923251567983805,-976.9600000000003,13.942566,5,1,1,11,0,4
2003,Sud,cacao,petite_saison_sèche,27.5,1350.18,86.01,16.73,5.83,54.98,31.47,sableux_forestier,6.55,3.92,88.13,53.63,152.05,aspersion,biologique,666.8,0.1,0.35,0.5758248938255471,1.6132161815852095,293.81,1.5748826951257417,-777.7699999999998,23.65275,8,3,2,13,0,1
2009,Nord-Ouest,riz,grande_saison_pluies,23.64,1640.13,84.68,26.34,4.88,48.77,39.82,limon-argileux,6.11,2.22,93.27,56.88,115.58,gravitaire,biologique,2191.4,0.78,1.77,0.8000514668039115,1.6114374568071872,265.73,1.0853497285407006,-141.06999999999994,20.018352000000004,6,19,0,9,2,1
2006,Sud-Ouest,palmier_à_huile,saison_sèche,25.8,2954.29,89.73,18.69,4.09,51.58,16.57,alluvial,6.29,4.51,68.53,46.66,195.79,aspersion,traditionnelle,21.0,0.1,10.92,0.3482392397987703,1.4378934116659674,310.98,0.505145011149498,1461.44,23.15034,9,15,3,0,0,4
2022,Littoral,cacaotier,petite_saison_pluies,24.56,3195.33,64.72,20.86,4.98,56.73,64.25,sableux_côtier,6.06,2.14,83.26,30.99,140.51,goutte-à-goutte,conventionnelle,97.5,2.21,0.41,0.588368313193414,2.6026883401062837,254.76,0.5686834588418593,1377.6299999999999,15.895231999999998,4,4,1,12,1,2
2014,Nord,coton,grande_saison_pluies,33.73,1142.65,34.74,20.27,3.3,23.99,45.41,vertisol,6.93,3.23,80.53,42.31,48.03,pluviale,traditionnelle,450.4,5.07,1.13,1.6424637976748928,1.8593858231355345,170.87,1.0532068377563064,-61.84999999999991,11.717801999999999,5,7,0,14,4,4
2011,Est,cacaotier,grande_saison_pluies,30.13,1574.09,78.01,12.94,5.93,47.97,57.8,alluvial,6.95,3.29,104.99,43.0,146.16,aspersion,améliorée,642.2,1.33,0.53,0.7134411524870888,2.3861363636363637,294.15,1.3741754439428857,-590.3599999999999,23.504413,2,4,0,0,0,0
2006,Nord,coton,saison_sèche,38.07,740.29,35.12,20.13,6.05,28.5,44.66,vertisol,6.42,1.91,79.42,43.39,51.59,non_irriguée,biologique,183.9,0.1,1.35,1.510173036698992,1.7891416985807616,174.4,2.978928624424989,-1467.96,13.370184,5,7,3,14,3,1
2004,Sud-Ouest,cacaotier,petite_saison_sèche,26.35,2988.21,96.09,14.48,6.48,37.77,70.32,ferrallitique,5.77,3.27,69.3,26.18,124.85,non_irriguée,conventionnelle,377.2,5.02,0.51,0.5506555423122765,2.5496688741721854,220.32999999999998,0.7912458475650758,623.0099999999998,25.319715000000002,9,4,2,4,3,2
